curves,energy,count
77,105.10174,129
77,105.15855,118
77,105.22125,125
77,105.29465,126
77,105.38154,125
77,105.47579,134
77,105.56879,135
77,105.65193,120
77,105.72042,117
77,105.77986,109
77,105.83764,107
77,105.90109,108
77,105.97404,108
77,106.05427,105
77,106.1389,120
77,106.22514,105
77,106.31146,108
77,106.39778,99
77,106.48409,94
77,106.57041,99
77,106.65673,93
77,106.74304,93
77,106.82936,82
77,106.91568,70
77,107.00199,54
77,107.08831,44
77,107.17463,44
77,107.26094,41
77,107.34726,41
77,107.43358,45
77,107.51989,45
77,107.60621,41
77,107.69253,41
78,96.707474,106
78,96.784326,100
78,96.86117899999999,98
78,96.938032,99
78,97.014886,89
78,97.091739,92
78,97.168592,94
78,97.245445,96
78,97.322298,99
78,97.399151,103
78,97.476004,100
78,97.552857,106
78,97.62971,105
78,97.706563,107
78,97.783416,112
78,97.860269,112
78,97.937122,110
78,98.013975,113
78,98.090828,105
78,98.167681,104
78,98.244534,101
78,98.321387,114
78,98.39824,108
78,98.475093,104
78,98.551946,122
78,98.628799,118
78,98.705652,130
78,98.782505,128
78,98.859358,122
78,98.936211,116
78,99.013064,128
78,99.089917,117
78,99.16677,129
78,99.243623,120
78,99.320476,119
78,99.397329,137
78,99.474182,138
78,99.551035,141
78,99.627888,148
78,99.704741,147
78,99.781555,133
78,99.857562,132
78,99.931347,125
78,100.00147,137
78,100.06672,145
78,100.12793,145
78,100.18718,152
78,100.24653,150
78,100.30787,142
78,100.37207,170
78,100.43961,163
78,100.51095,160
78,100.58601,146
78,100.66268,160
78,100.73837,164
78,100.81051,180
78,100.87796,166
78,100.94281,172
78,101.00755,180
78,101.07467,171
78,101.14471,178
78,101.21544,184
78,101.2844,182
78,101.34928,180
78,101.41086,185
78,101.47282,181
78,101.53894,183
78,101.61251,174
78,101.69128,176
78,101.76964,178
78,101.84195,179
78,101.90388,175
78,101.9596,169
78,102.0166,169
78,102.08236,180
78,102.16182,200
78,102.24993,209
78,102.33929,181
78,102.42247,176
78,102.495,180
78,102.55942,178
78,102.61933,174
78,102.6783,179
78,102.7394,176
78,102.80493,187
78,102.87714,170
78,102.95809,174
78,103.04576,186
78,103.13413,175
78,103.21695,180
78,103.2886,173
78,103.35064,171
78,103.40926,171
78,103.47077,168
78,103.54042,168
78,103.61649,168
78,103.69435,156
78,103.76935,148
78,103.83803,152
78,103.90189,155
78,103.9637,174
78,104.02626,160
78,104.09132,146
78,104.1581,151
78,104.22543,151
78,104.29213,146
78,104.35799,145
78,104.4244,150
78,104.49289,147
78,104.5649,142
78,104.64005,148
78,104.71598,142
78,104.79024,145
78,104.86053,136
78,104.92621,146
78,104.98785,130
78,105.04605,125
78,105.10174,139
78,105.15855,117
78,105.22125,115
78,105.29465,116
78,105.38154,121
78,105.47579,126
78,105.56879,130
78,105.65193,121
78,105.72042,116
78,105.77986,108
78,105.83764,104
78,105.90109,109
78,105.97404,105
78,106.05427,110
78,106.1389,113
78,106.22514,101
78,106.31146,102
78,106.39778,101
78,106.48409,88
78,106.57041,91
78,106.65673,101
78,106.74304,97
78,106.82936,87
78,106.91568,69
78,107.00199,54
78,107.08831,44
78,107.17463,45
78,107.26094,42
78,107.34726,42
78,107.43358,42
78,107.51989,42
78,107.60621,42
78,107.69253,41
79,96.707474,106
79,96.784326,102
79,96.86117899999999,100
79,96.938032,91
79,97.014886,92
79,97.091739,100
79,97.168592,98
79,97.245445,98
79,97.322298,102
79,97.399151,98
79,97.476004,103
79,97.552857,108
79,97.62971,107
79,97.706563,103
79,97.783416,109
79,97.860269,104
79,97.937122,106
79,98.013975,112
79,98.090828,108
79,98.167681,110
79,98.244534,104
79,98.321387,117
79,98.39824,107
79,98.475093,108
79,98.551946,114
79,98.628799,117
79,98.705652,118
79,98.782505,125
79,98.859358,122
79,98.936211,116
79,99.013064,127
79,99.089917,125
79,99.16677,121
79,99.243623,124
79,99.320476,113
79,99.397329,135
79,99.474182,137
79,99.551035,132
79,99.627888,140
79,99.704741,143
79,99.781555,133
79,99.857562,131
79,99.931347,123
79,100.00147,132
79,100.06672,134
79,100.12793,144
79,100.18718,153
79,100.24653,144
79,100.30787,148
79,100.37207,166
79,100.43961,156
79,100.51095,159
79,100.58601,148
79,100.66268,157
79,100.73837,158
79,100.81051,163
79,100.87796,169
79,100.94281,173
79,101.00755,174
79,101.07467,165
79,101.14471,168
79,101.21544,186
79,101.2844,184
79,101.34928,181
79,101.41086,182
79,101.47282,177
79,101.53894,178
79,101.61251,177
79,101.69128,174
79,101.76964,172
79,101.84195,171
79,101.90388,175
79,101.9596,173
79,102.0166,170
79,102.08236,177
79,102.16182,195
79,102.24993,206
79,102.33929,186
79,102.42247,172
79,102.495,183
79,102.55942,168
79,102.61933,167
79,102.6783,181
79,102.7394,177
79,102.80493,176
79,102.87714,175
79,102.95809,178
79,103.04576,186
79,103.13413,183
79,103.21695,186
79,103.2886,176
79,103.35064,171
79,103.40926,173
79,103.47077,167
79,103.54042,176
79,103.61649,172
79,103.69435,161
79,103.76935,150
79,103.83803,157
79,103.90189,159
79,103.9637,169
79,104.02626,166
79,104.09132,161
79,104.1581,152
79,104.22543,150
79,104.29213,151
79,104.35799,148
79,104.4244,150
79,104.49289,135
79,104.5649,136
79,104.64005,149
79,104.71598,139
79,104.79024,140
79,104.86053,132
79,104.92621,138
79,104.98785,131
79,105.04605,132
79,105.10174,146
79,105.15855,131
79,105.22125,116
79,105.29465,119
79,105.38154,115
79,105.47579,121
79,105.56879,122
79,105.65193,128
79,105.72042,114
79,105.77986,112
79,105.83764,109
79,105.90109,109
79,105.97404,110
79,106.05427,113
79,106.1389,116
79,106.22514,106
79,106.31146,100
79,106.39778,103
79,106.48409,92
79,106.57041,91
79,106.65673,99
79,106.74304,98
79,106.82936,84
79,106.91568,63
79,107.00199,53
79,107.08831,46
79,107.17463,45
79,107.26094,42
79,107.34726,43
79,107.43358,41
79,107.51989,44
79,107.60621,43
79,107.69253,40
80,96.707474,100
80,96.784326,102
80,96.86117899999999,102
80,96.938032,91
80,97.014886,96
80,97.091739,103
80,97.168592,102
80,97.245445,100
80,97.322298,108
80,97.399151,101
80,97.476004,105
80,97.552857,107
80,97.62971,108
80,97.706563,107
80,97.783416,108
80,97.860269,100
80,97.937122,106
80,98.013975,112
80,98.090828,114
80,98.167681,104
80,98.244534,105
80,98.321387,115
80,98.39824,115
80,98.475093,107
80,98.551946,107
80,98.628799,119
80,98.705652,117
80,98.782505,119
80,98.859358,122
80,98.936211,111
80,99.013064,125
80,99.089917,131
80,99.16677,117
80,99.243623,117
80,99.320476,119
80,99.397329,131
80,99.474182,131
80,99.551035,127
80,99.627888,130
80,99.704741,147
80,99.781555,135
80,99.857562,138
80,99.931347,131
80,100.00147,127
80,100.06672,130
80,100.12793,143
80,100.18718,149
80,100.24653,136
80,100.30787,155
80,100.37207,160
80,100.43961,153
80,100.51095,160
80,100.58601,154
80,100.66268,165
80,100.73837,157
80,100.81051,155
80,100.87796,170
80,100.94281,175
80,101.00755,168
80,101.07467,167
80,101.14471,175
80,101.21544,189
80,101.2844,183
80,101.34928,177
80,101.41086,185
80,101.47282,178
80,101.53894,176
80,101.61251,186
80,101.69128,171
80,101.76964,171
80,101.84195,180
80,101.90388,177
80,101.9596,172
80,102.0166,174
80,102.08236,170
80,102.16182,189
80,102.24993,197
80,102.33929,176
80,102.42247,170
80,102.495,175
80,102.55942,172
80,102.61933,168
80,102.6783,185
80,102.7394,182
80,102.80493,177
80,102.87714,183
80,102.95809,185
80,103.04576,181
80,103.13413,184
80,103.21695,184
80,103.2886,171
80,103.35064,179
80,103.40926,179
80,103.47077,164
80,103.54042,178
80,103.61649,174
80,103.69435,155
80,103.76935,155
80,103.83803,161
80,103.90189,156
80,103.9637,157
80,104.02626,167
80,104.09132,164
80,104.1581,155
80,104.22543,154
80,104.29213,153
80,104.35799,147
80,104.4244,143
80,104.49289,139
80,104.5649,140
80,104.64005,148
80,104.71598,134
80,104.79024,140
80,104.86053,133
80,104.92621,129
80,104.98785,132
80,105.04605,140
80,105.10174,137
80,105.15855,138
80,105.22125,121
80,105.29465,124
80,105.38154,109
80,105.47579,121
80,105.56879,119
80,105.65193,124
80,105.72042,119
80,105.77986,117
80,105.83764,110
80,105.90109,112
80,105.97404,108
80,106.05427,110
80,106.1389,113
80,106.22514,102
80,106.31146,97
80,106.39778,97
80,106.48409,95
80,106.57041,95
80,106.65673,92
80,106.74304,89
80,106.82936,70
80,106.91568,62
80,107.00199,50
80,107.08831,46
80,107.17463,43
80,107.26094,42
80,107.34726,41
80,107.43358,42
80,107.51989,44
80,107.60621,42
80,107.69253,39
81,96.707474,94
81,96.784326,99
81,96.86117899999999,105
81,96.938032,97
81,97.014886,96
81,97.091739,104
81,97.168592,102
81,97.245445,104
81,97.322298,106
81,97.399151,107
81,97.476004,107
81,97.552857,100
81,97.62971,107
81,97.706563,106
81,97.783416,107
81,97.860269,102
81,97.937122,104
81,98.013975,112
81,98.090828,116
81,98.167681,102
81,98.244534,103
81,98.321387,113
81,98.39824,113
81,98.475093,106
81,98.551946,110
81,98.628799,114
81,98.705652,113
81,98.782505,112
81,98.859358,117
81,98.936211,105
81,99.013064,118
81,99.089917,127
81,99.16677,121
81,99.243623,118
81,99.320476,128
81,99.397329,136
81,99.474182,127
81,99.551035,125
81,99.627888,123
81,99.704741,142
81,99.781555,138
81,99.857562,140
81,99.931347,141
81,100.00147,133
81,100.06672,136
81,100.12793,143
81,100.18718,148
81,100.24653,142
81,100.30787,151
81,100.37207,162
81,100.43961,153
81,100.51095,155
81,100.58601,153
81,100.66268,172
81,100.73837,156
81,100.81051,157
81,100.87796,167
81,100.94281,162
81,101.00755,160
81,101.07467,163
81,101.14471,180
81,101.21544,179
81,101.2844,176
81,101.34928,176
81,101.41086,187
81,101.47282,176
81,101.53894,171
81,101.61251,179
81,101.69128,168
81,101.76964,168
81,101.84195,182
81,101.90388,178
81,101.9596,169
81,102.0166,170
81,102.08236,161
81,102.16182,176
81,102.24993,185
81,102.33929,173
81,102.42247,167
81,102.495,178
81,102.55942,177
81,102.61933,172
81,102.6783,180
81,102.7394,183
81,102.80493,178
81,102.87714,190
81,102.95809,190
81,103.04576,179
81,103.13413,172
81,103.21695,182
81,103.2886,174
81,103.35064,184
81,103.40926,173
81,103.47077,172
81,103.54042,178
81,103.61649,168
81,103.69435,158
81,103.76935,164
81,103.83803,164
81,103.90189,154
81,103.9637,147
81,104.02626,167
81,104.09132,155
81,104.1581,152
81,104.22543,157
81,104.29213,153
81,104.35799,153
81,104.4244,145
81,104.49289,149
81,104.5649,144
81,104.64005,146
81,104.71598,136
81,104.79024,139
81,104.86053,131
81,104.92621,122
81,104.98785,126
81,105.04605,131
81,105.10174,126
81,105.15855,127
81,105.22125,113
81,105.29465,119
81,105.38154,112
81,105.47579,124
81,105.56879,122
81,105.65193,114
81,105.72042,122
81,105.77986,119
81,105.83764,105
81,105.90109,111
81,105.97404,113
81,106.05427,115
81,106.1389,102
81,106.22514,104
81,106.31146,99
81,106.39778,95
81,106.48409,91
81,106.57041,95
81,106.65673,89
81,106.74304,82
81,106.82936,67
81,106.91568,61
81,107.00199,53
81,107.08831,44
81,107.17463,45
81,107.26094,41
81,107.34726,40
81,107.43358,41
81,107.51989,41
81,107.60621,40
81,107.69253,37
82,96.707474,96
82,96.784326,100
82,96.86117899999999,98
82,96.938032,99
82,97.014886,100
82,97.091739,105
82,97.168592,104
82,97.245445,102
82,97.322298,107
82,97.399151,103
82,97.476004,111
82,97.552857,101
82,97.62971,111
82,97.706563,111
82,97.783416,105
82,97.860269,103
82,97.937122,103
82,98.013975,106
82,98.090828,111
82,98.167681,104
82,98.244534,103
82,98.321387,107
82,98.39824,106
82,98.475093,107
82,98.551946,114
82,98.628799,114
82,98.705652,115
82,98.782505,115
82,98.859358,112
82,98.936211,107
82,99.013064,118
82,99.089917,120
82,99.16677,118
82,99.243623,116
82,99.320476,129
82,99.397329,142
82,99.474182,128
82,99.551035,126
82,99.627888,125
82,99.704741,129
82,99.781555,133
82,99.857562,139
82,99.931347,130
82,100.00147,135
82,100.06672,136
82,100.12793,139
82,100.18718,141
82,100.24653,153
82,100.30787,159
82,100.37207,152
82,100.43961,148
82,100.51095,151
82,100.58601,150
82,100.66268,164
82,100.73837,155
82,100.81051,159
82,100.87796,163
82,100.94281,164
82,101.00755,158
82,101.07467,156
82,101.14471,171
82,101.21544,171
82,101.2844,169
82,101.34928,176
82,101.41086,181
82,101.47282,172
82,101.53894,166
82,101.61251,174
82,101.69128,164
82,101.76964,167
82,101.84195,181
82,101.90388,169
82,101.9596,165
82,102.0166,164
82,102.08236,162
82,102.16182,178
82,102.24993,173
82,102.33929,170
82,102.42247,176
82,102.495,173
82,102.55942,176
82,102.61933,173
82,102.6783,175
82,102.7394,176
82,102.80493,181
82,102.87714,192
82,102.95809,186
82,103.04576,172
82,103.13413,160
82,103.21695,181
82,103.2886,174
82,103.35064,172
82,103.40926,162
82,103.47077,175
82,103.54042,170
82,103.61649,168
82,103.69435,159
82,103.76935,166
82,103.83803,164
82,103.90189,154
82,103.9637,149
82,104.02626,158
82,104.09132,151
82,104.1581,143
82,104.22543,148
82,104.29213,141
82,104.35799,153
82,104.4244,141
82,104.49289,156
82,104.5649,144
82,104.64005,139
82,104.71598,133
82,104.79024,137
82,104.86053,130
82,104.92621,126
82,104.98785,120
82,105.04605,125
82,105.10174,125
82,105.15855,115
82,105.22125,109
82,105.29465,116
82,105.38154,116
82,105.47579,119
82,105.56879,120
82,105.65193,111
82,105.72042,118
82,105.77986,114
82,105.83764,104
82,105.90109,111
82,105.97404,110
82,106.05427,112
82,106.1389,94
82,106.22514,99
82,106.31146,97
82,106.39778,99
82,106.48409,86
82,106.57041,93
82,106.65673,92
82,106.74304,80
82,106.82936,68
82,106.91568,59
82,107.00199,52
82,107.08831,49
82,107.17463,44
82,107.26094,40
82,107.34726,40
82,107.43358,40
82,107.51989,40
82,107.60621,42
82,107.69253,38
83,96.707474,100
83,96.784326,99
83,96.86117899999999,89
83,96.938032,92
83,97.014886,102
83,97.091739,101
83,97.168592,105
83,97.245445,101
83,97.322298,107
83,97.399151,104
83,97.476004,106
83,97.552857,103
83,97.62971,114
83,97.706563,119
83,97.783416,104
83,97.860269,103
83,97.937122,98
83,98.013975,105
83,98.090828,109
83,98.167681,104
83,98.244534,114
83,98.321387,112
83,98.39824,107
83,98.475093,114
83,98.551946,110
83,98.628799,114
83,98.705652,117
83,98.782505,117
83,98.859358,115
83,98.936211,111
83,99.013064,121
83,99.089917,113
83,99.16677,115
83,99.243623,119
83,99.320476,128
83,99.397329,134
83,99.474182,127
83,99.551035,128
83,99.627888,127
83,99.704741,117
83,99.781555,126
83,99.857562,129
83,99.931347,128
83,100.00147,135
83,100.06672,131
83,100.12793,134
83,100.18718,135
83,100.24653,150
83,100.30787,156
83,100.37207,148
83,100.43961,144
83,100.51095,149
83,100.58601,149
83,100.66268,157
83,100.73837,162
83,100.81051,160
83,100.87796,162
83,100.94281,172
83,101.00755,162
83,101.07467,156
83,101.14471,162
83,101.21544,169
83,101.2844,161
83,101.34928,174
83,101.41086,170
83,101.47282,161
83,101.53894,167
83,101.61251,183
83,101.69128,167
83,101.76964,161
83,101.84195,175
83,101.90388,169
83,101.9596,166
83,102.0166,160
83,102.08236,171
83,102.16182,182
83,102.24993,171
83,102.33929,179
83,102.42247,178
83,102.495,171
83,102.55942,181
83,102.61933,172
83,102.6783,170
83,102.7394,173
83,102.80493,187
83,102.87714,182
83,102.95809,175
83,103.04576,170
83,103.13413,157
83,103.21695,178
83,103.2886,173
83,103.35064,164
83,103.40926,160
83,103.47077,168
83,103.54042,166
83,103.61649,168
83,103.69435,164
83,103.76935,165
83,103.83803,156
83,103.90189,149
83,103.9637,148
83,104.02626,150
83,104.09132,148
83,104.1581,143
83,104.22543,135
83,104.29213,140
83,104.35799,147
83,104.4244,139
83,104.49289,143
83,104.5649,138
83,104.64005,137
83,104.71598,132
83,104.79024,136
83,104.86053,129
83,104.92621,121
83,104.98785,121
83,105.04605,124
83,105.10174,124
83,105.15855,116
83,105.22125,112
83,105.29465,119
83,105.38154,124
83,105.47579,115
83,105.56879,120
83,105.65193,114
83,105.72042,118
83,105.77986,118
83,105.83764,110
83,105.90109,114
83,105.97404,107
83,106.05427,105
83,106.1389,95
83,106.22514,101
83,106.31146,99
83,106.39778,103
83,106.48409,86
83,106.57041,86
83,106.65673,87
83,106.74304,76
83,106.82936,63
83,106.91568,55
83,107.00199,54
83,107.08831,51
83,107.17463,45
83,107.26094,41
83,107.34726,41
83,107.43358,40
83,107.51989,42
83,107.60621,38
83,107.69253,34
84,96.707474,105
84,96.784326,95
84,96.86117899999999,88
84,96.938032,96
84,97.014886,102
84,97.091739,100
84,97.168592,98
84,97.245445,102
84,97.322298,107
84,97.399151,105
84,97.476004,101
84,97.552857,109
84,97.62971,109
84,97.706563,105
84,97.783416,107
84,97.860269,102
84,97.937122,100
84,98.013975,103
84,98.090828,101
84,98.167681,108
84,98.244534,119
84,98.321387,115
84,98.39824,104
84,98.475093,111
84,98.551946,106
84,98.628799,116
84,98.705652,113
84,98.782505,116
84,98.859358,117
84,98.936211,108
84,99.013064,122
84,99.089917,116
84,99.16677,117
84,99.243623,119
84,99.320476,120
84,99.397329,126
84,99.474182,122
84,99.551035,130
84,99.627888,123
84,99.704741,116
84,99.781555,124
84,99.857562,125
84,99.931347,132
84,100.00147,138
84,100.06672,135
84,100.12793,131
84,100.18718,144
84,100.24653,145
84,100.30787,151
84,100.37207,142
84,100.43961,143
84,100.51095,146
84,100.58601,149
84,100.66268,143
84,100.73837,158
84,100.81051,165
84,100.87796,160
84,100.94281,167
84,101.00755,159
84,101.07467,157
84,101.14471,160
84,101.21544,167
84,101.2844,170
84,101.34928,168
84,101.41086,162
84,101.47282,159
84,101.53894,160
84,101.61251,180
84,101.69128,169
84,101.76964,156
84,101.84195,170
84,101.90388,171
84,101.9596,174
84,102.0166,163
84,102.08236,178
84,102.16182,188
84,102.24993,177
84,102.33929,190
84,102.42247,173
84,102.495,167
84,102.55942,174
84,102.61933,160
84,102.6783,172
84,102.7394,162
84,102.80493,186
84,102.87714,175
84,102.95809,167
84,103.04576,168
84,103.13413,163
84,103.21695,172
84,103.2886,170
84,103.35064,165
84,103.40926,163
84,103.47077,164
84,103.54042,163
84,103.61649,157
84,103.69435,155
84,103.76935,162
84,103.83803,154
84,103.90189,144
84,103.9637,141
84,104.02626,149
84,104.09132,146
84,104.1581,146
84,104.22543,141
84,104.29213,140
84,104.35799,142
84,104.4244,138
84,104.49289,139
84,104.5649,133
84,104.64005,142
84,104.71598,138
84,104.79024,140
84,104.86053,129
84,104.92621,116
84,104.98785,120
84,105.04605,126
84,105.10174,127
84,105.15855,120
84,105.22125,112
84,105.29465,128
84,105.38154,125
84,105.47579,113
84,105.56879,120
84,105.65193,121
84,105.72042,117
84,105.77986,124
84,105.83764,121
84,105.90109,108
84,105.97404,101
84,106.05427,102
84,106.1389,100
84,106.22514,100
84,106.31146,98
84,106.39778,102
84,106.48409,86
84,106.57041,90
84,106.65673,86
84,106.74304,73
84,106.82936,66
84,106.91568,52
84,107.00199,52
84,107.08831,50
84,107.17463,44
84,107.26094,42
84,107.34726,41
84,107.43358,40
84,107.51989,40
84,107.60621,39
84,107.69253,35
85,96.707474,101
85,96.784326,94
85,96.86117899999999,92
85,96.938032,108
85,97.014886,100
85,97.091739,103
85,97.168592,97
85,97.245445,102
85,97.322298,108
85,97.399151,102
85,97.476004,100
85,97.552857,114
85,97.62971,105
85,97.706563,99
85,97.783416,106
85,97.860269,105
85,97.937122,103
85,98.013975,102
85,98.090828,97
85,98.167681,106
85,98.244534,112
85,98.321387,116
85,98.39824,103
85,98.475093,101
85,98.551946,101
85,98.628799,109
85,98.705652,111
85,98.782505,117
85,98.859358,119
85,98.936211,108
85,99.013064,119
85,99.089917,116
85,99.16677,125
85,99.243623,126
85,99.320476,123
85,99.397329,123
85,99.474182,118
85,99.551035,123
85,99.627888,121
85,99.704741,117
85,99.781555,113
85,99.857562,118
85,99.931347,135
85,100.00147,137
85,100.06672,137
85,100.12793,132
85,100.18718,143
85,100.24653,148
85,100.30787,144
85,100.37207,128
85,100.43961,139
85,100.51095,138
85,100.58601,147
85,100.66268,140
85,100.73837,150
85,100.81051,170
85,100.87796,162
85,100.94281,158
85,101.00755,157
85,101.07467,159
85,101.14471,162
85,101.21544,162
85,101.2844,168
85,101.34928,165
85,101.41086,152
85,101.47282,153
85,101.53894,154
85,101.61251,165
85,101.69128,168
85,101.76964,156
85,101.84195,156
85,101.90388,165
85,101.9596,169
85,102.0166,160
85,102.08236,173
85,102.16182,179
85,102.24993,175
85,102.33929,182
85,102.42247,170
85,102.495,166
85,102.55942,169
85,102.61933,158
85,102.6783,173
85,102.7394,162
85,102.80493,171
85,102.87714,169
85,102.95809,171
85,103.04576,176
85,103.13413,172
85,103.21695,158
85,103.2886,166
85,103.35064,172
85,103.40926,163
85,103.47077,163
85,103.54042,157
85,103.61649,150
85,103.69435,153
85,103.76935,149
85,103.83803,158
85,103.90189,146
85,103.9637,139
85,104.02626,147
85,104.09132,150
85,104.1581,147
85,104.22543,145
85,104.29213,140
85,104.35799,148
85,104.4244,138
85,104.49289,132
85,104.5649,136
85,104.64005,144
85,104.71598,134
85,104.79024,141
85,104.86053,129
85,104.92621,115
85,104.98785,122
85,105.04605,136
85,105.10174,128
85,105.15855,117
85,105.22125,119
85,105.29465,125
85,105.38154,119
85,105.47579,111
85,105.56879,123
85,105.65193,124
85,105.72042,108
85,105.77986,116
85,105.83764,115
85,105.90109,100
85,105.97404,100
85,106.05427,99
85,106.1389,105
85,106.22514,102
85,106.31146,94
85,106.39778,99
85,106.48409,86
85,106.57041,88
85,106.65673,83
85,106.74304,72
85,106.82936,69
85,106.91568,52
85,107.00199,49
85,107.08831,46
85,107.17463,41
85,107.26094,42
85,107.34726,42
85,107.43358,41
85,107.51989,38
85,107.60621,37
85,107.69253,34
86,96.707474,100
86,96.784326,96
86,96.86117899999999,100
86,96.938032,108
86,97.014886,95
86,97.091739,100
86,97.168592,104
86,97.245445,99
86,97.322298,107
86,97.399151,99
86,97.476004,100
86,97.552857,108
86,97.62971,104
86,97.706563,100
86,97.783416,108
86,97.860269,104
86,97.937122,99
86,98.013975,105
86,98.090828,99
86,98.167681,104
86,98.244534,111
86,98.321387,117
86,98.39824,107
86,98.475093,106
86,98.551946,100
86,98.628799,103
86,98.705652,108
86,98.782505,119
86,98.859358,123
86,98.936211,110
86,99.013064,114
86,99.089917,118
86,99.16677,126
86,99.243623,130
86,99.320476,119
86,99.397329,122
86,99.474182,120
86,99.551035,121
86,99.627888,122
86,99.704741,124
86,99.781555,115
86,99.857562,119
86,99.931347,136
86,100.00147,132
86,100.06672,126
86,100.12793,123
86,100.18718,136
86,100.24653,142
86,100.30787,138
86,100.37207,126
86,100.43961,139
86,100.51095,146
86,100.58601,150
86,100.66268,148
86,100.73837,151
86,100.81051,172
86,100.87796,156
86,100.94281,157
86,101.00755,159
86,101.07467,159
86,101.14471,163
86,101.21544,169
86,101.2844,165
86,101.34928,160
86,101.41086,153
86,101.47282,148
86,101.53894,154
86,101.61251,153
86,101.69128,161
86,101.76964,153
86,101.84195,148
86,101.90388,162
86,101.9596,152
86,102.0166,154
86,102.08236,167
86,102.16182,164
86,102.24993,172
86,102.33929,170
86,102.42247,164
86,102.495,168
86,102.55942,170
86,102.61933,162
86,102.6783,166
86,102.7394,168
86,102.80493,169
86,102.87714,169
86,102.95809,178
86,103.04576,177
86,103.13413,164
86,103.21695,148
86,103.2886,158
86,103.35064,167
86,103.40926,166
86,103.47077,159
86,103.54042,149
86,103.61649,155
86,103.69435,158
86,103.76935,152
86,103.83803,159
86,103.90189,143
86,103.9637,144
86,104.02626,150
86,104.09132,155
86,104.1581,145
86,104.22543,140
86,104.29213,144
86,104.35799,148
86,104.4244,139
86,104.49289,128
86,104.5649,135
86,104.64005,138
86,104.71598,134
86,104.79024,128
86,104.86053,130
86,104.92621,123
86,104.98785,122
86,105.04605,141
86,105.10174,126
86,105.15855,114
86,105.22125,119
86,105.29465,118
86,105.38154,116
86,105.47579,112
86,105.56879,117
86,105.65193,126
86,105.72042,108
86,105.77986,105
86,105.83764,109
86,105.90109,97
86,105.97404,107
86,106.05427,105
86,106.1389,98
86,106.22514,95
86,106.31146,89
86,106.39778,92
86,106.48409,87
86,106.57041,89
86,106.65673,85
86,106.74304,69
86,106.82936,66
86,106.91568,55
86,107.00199,53
86,107.08831,45
86,107.17463,40
86,107.26094,41
86,107.34726,41
86,107.43358,40
86,107.51989,40
86,107.60621,35
86,107.69253,34
87,96.707474,99
87,96.784326,99
87,96.86117899999999,113
87,96.938032,105
87,97.014886,98
87,97.091739,95
87,97.168592,109
87,97.245445,96
87,97.322298,102
87,97.399151,98
87,97.476004,97
87,97.552857,105
87,97.62971,98
87,97.706563,98
87,97.783416,108
87,97.860269,108
87,97.937122,99
87,98.013975,105
87,98.090828,108
87,98.167681,103
87,98.244534,107
87,98.321387,117
87,98.39824,109
87,98.475093,108
87,98.551946,102
87,98.628799,96
87,98.705652,102
87,98.782505,120
87,98.859358,125
87,98.936211,109
87,99.013064,111
87,99.089917,113
87,99.16677,119
87,99.243623,122
87,99.320476,113
87,99.397329,121
87,99.474182,125
87,99.551035,122
87,99.627888,123
87,99.704741,127
87,99.781555,117
87,99.857562,119
87,99.931347,130
87,100.00147,128
87,100.06672,118
87,100.12793,124
87,100.18718,132
87,100.24653,137
87,100.30787,130
87,100.37207,129
87,100.43961,140
87,100.51095,146
87,100.58601,151
87,100.66268,152
87,100.73837,151
87,100.81051,156
87,100.87796,150
87,100.94281,158
87,101.00755,166
87,101.07467,162
87,101.14471,168
87,101.21544,171
87,101.2844,156
87,101.34928,155
87,101.41086,156
87,101.47282,146
87,101.53894,158
87,101.61251,144
87,101.69128,153
87,101.76964,150
87,101.84195,145
87,101.90388,155
87,101.9596,142
87,102.0166,145
87,102.08236,165
87,102.16182,165
87,102.24993,170
87,102.33929,169
87,102.42247,167
87,102.495,172
87,102.55942,173
87,102.61933,162
87,102.6783,169
87,102.7394,169
87,102.80493,176
87,102.87714,164
87,102.95809,177
87,103.04576,172
87,103.13413,158
87,103.21695,150
87,103.2886,147
87,103.35064,160
87,103.40926,161
87,103.47077,152
87,103.54042,146
87,103.61649,154
87,103.69435,158
87,103.76935,156
87,103.83803,160
87,103.90189,138
87,103.9637,145
87,104.02626,153
87,104.09132,147
87,104.1581,142
87,104.22543,133
87,104.29213,142
87,104.35799,148
87,104.4244,143
87,104.49289,132
87,104.5649,134
87,104.64005,133
87,104.71598,129
87,104.79024,124
87,104.86053,128
87,104.92621,121
87,104.98785,129
87,105.04605,133
87,105.10174,121
87,105.15855,117
87,105.22125,117
87,105.29465,109
87,105.38154,119
87,105.47579,117
87,105.56879,112
87,105.65193,123
87,105.72042,113
87,105.77986,106
87,105.83764,106
87,105.90109,98
87,105.97404,108
87,106.05427,98
87,106.1389,95
87,106.22514,99
87,106.31146,94
87,106.39778,90
87,106.48409,89
87,106.57041,87
87,106.65673,86
87,106.74304,72
87,106.82936,65
87,106.91568,61
87,107.00199,54
87,107.08831,44
87,107.17463,40
87,107.26094,41
87,107.34726,41
87,107.43358,40
87,107.51989,35
87,107.60621,37
87,107.69253,36
88,96.707474,99
88,96.784326,99
88,96.86117899999999,109
88,96.938032,102
88,97.014886,97
88,97.091739,96
88,97.168592,104
88,97.245445,92
88,97.322298,101
88,97.399151,100
88,97.476004,96
88,97.552857,101
88,97.62971,95
88,97.706563,97
88,97.783416,104
88,97.860269,101
88,97.937122,95
88,98.013975,103
88,98.090828,110
